,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,puzzle,astar_f_close_list,wstar100_f_close_list,wstar10_f_close_list,wstar5_f_close_list,wstar2_5_f_close_list,wstar3_f_close_list,wstar2_f_close_list,wstar1_5_f_close_list,wstar1_1_f_close_list,y_star3_f_close_list,maor_f_close_list,maor2_f_close_list,astar_f_len,wstar100_f_len,wstar10_f_len,wstar5_f_len,wstar2_5_f_len,wstar3_f_len,wstar2_f_len,wstar1_5_f_len,wstar1_1_f_len,y_star3_f_len,maor_f_len,maor2_f_len
8454,8454,8454.0,8454.0,,"(8, 6, 3, 1, 4, 5, 2, 7, '_')",4990.0,579.0,641.0,1068.0,1205.0,511.0,1769.0,2382.0,2514.0,3485.0,4617.0,2312.0,24.0,44.0,44.0,32.0,26.0,26.0,24.0,24.0,24.0,24.0,24.0,24.0
8455,8455,8455.0,8455.0,,"(8, 2, 3, 6, 7, 1, 5, 4, '_')",3456.0,715.0,761.0,774.0,786.0,906.0,1203.0,1350.0,1830.0,1366.0,2748.0,2381.0,24.0,52.0,50.0,42.0,24.0,32.0,28.0,26.0,24.0,24.0,24.0,24.0
8456,8456,8456.0,8456.0,,"(1, 3, 6, 5, 8, 4, 2, 7, '_')",564.0,614.0,1161.0,1163.0,679.0,673.0,1132.0,750.0,562.0,381.0,564.0,538.0,18.0,40.0,46.0,24.0,24.0,24.0,24.0,18.0,18.0,18.0,18.0,18.0
8457,8457,8457.0,8457.0,,"(3, 8, 1, 5, 6, 7, 2, 4, '_')",2489.0,794.0,898.0,187.0,1121.0,837.0,1142.0,1047.0,1107.0,1223.0,1683.0,1573.0,24.0,52.0,44.0,30.0,30.0,30.0,24.0,24.0,24.0,24.0,24.0,24.0
8458,8458,8458.0,8458.0,,"(2, 3, 7, 6, 8, 1, 4, 5, '_')",3669.0,794.0,873.0,528.0,687.0,697.0,1063.0,1646.0,1935.0,1976.0,3143.0,1644.0,24.0,42.0,38.0,30.0,26.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0
8459,8459,8459.0,8459.0,,"(5, 6, 2, 3, 8, 1, 7, 4, '_')",9648.0,641.0,1186.0,917.0,675.0,746.0,718.0,1478.0,4023.0,5798.0,9459.0,5756.0,26.0,48.0,54.0,38.0,28.0,30.0,26.0,26.0,26.0,26.0,26.0,26.0
8460,8460,8460.0,8460.0,,"(4, 3, 1, 5, 8, 7, 6, 2, '_')",1385.0,659.0,575.0,444.0,267.0,254.0,382.0,274.0,575.0,602.0,942.0,625.0,22.0,42.0,32.0,26.0,24.0,24.0,22.0,22.0,22.0,22.0,22.0,22.0
8461,8461,8461.0,8461.0,,"(5, 6, 2, 7, 3, 4, 1, 8, '_')",5232.0,627.0,639.0,755.0,1288.0,872.0,1750.0,2889.0,2285.0,2270.0,4934.0,2110.0,24.0,42.0,42.0,34.0,30.0,30.0,26.0,24.0,24.0,24.0,24.0,24.0
8462,8462,8462.0,8462.0,,"(7, 6, 1, 8, 3, 5, 2, 4, '_')",3500.0,705.0,1105.0,871.0,753.0,1035.0,983.0,1500.0,1503.0,1671.0,2565.0,1317.0,24.0,58.0,36.0,36.0,32.0,32.0,26.0,24.0,24.0,24.0,24.0,24.0
8463,8463,8463.0,8463.0,,"(2, 4, 8, 6, 1, 5, 3, 7, '_')",2320.0,404.0,580.0,848.0,369.0,349.0,955.0,1617.0,1775.0,1415.0,1872.0,1699.0,24.0,54.0,54.0,44.0,30.0,30.0,30.0,26.0,24.0,24.0,24.0,24.0
8464,8464,8464.0,8464.0,,"(5, 3, 4, 6, 7, 1, 2, 8, '_')",967.0,774.0,818.0,300.0,312.0,317.0,566.0,589.0,389.0,562.0,643.0,440.0,22.0,58.0,56.0,34.0,28.0,28.0,28.0,22.0,22.0,22.0,22.0,22.0
8465,8465,8465.0,8465.0,,"(3, 4, 7, 5, 6, 8, 1, 2, '_')",6950.0,286.0,277.0,224.0,421.0,265.0,713.0,1772.0,5689.0,2557.0,5999.0,3122.0,26.0,30.0,30.0,30.0,30.0,30.0,28.0,28.0,26.0,26.0,26.0,26.0
8466,8466,8466.0,8466.0,,"(4, 1, 7, 6, 3, 2, 8, 5, '_')",4054.0,688.0,427.0,155.0,292.0,276.0,420.0,1271.0,1768.0,1916.0,3500.0,2094.0,24.0,44.0,28.0,28.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
8467,8467,8467.0,8467.0,,"(6, 2, 5, 1, 7, 8, 4, 3, '_')",989.0,86.0,86.0,85.0,83.0,83.0,87.0,256.0,407.0,751.0,708.0,705.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
8468,8468,8468.0,8468.0,,"(2, 1, 7, 3, 5, 8, 4, 6, '_')",21785.0,865.0,1233.0,890.0,354.0,363.0,3039.0,9431.0,11461.0,13951.0,21785.0,14893.0,28.0,66.0,56.0,44.0,30.0,30.0,30.0,30.0,28.0,28.0,28.0,28.0
8469,8469,8469.0,8469.0,,"(6, 2, 5, 8, 7, 3, 4, 1, '_')",3409.0,715.0,764.0,578.0,240.0,240.0,204.0,547.0,1242.0,2172.0,2849.0,2665.0,24.0,52.0,52.0,36.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
8470,8470,8470.0,8470.0,,"(2, 6, 4, 8, 7, 3, 5, 1, '_')",1267.0,717.0,732.0,304.0,179.0,179.0,168.0,266.0,580.0,587.0,845.0,757.0,22.0,44.0,36.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
8471,8471,8471.0,8471.0,,"(5, 4, 8, 2, 7, 1, 3, 6, '_')",5410.0,830.0,927.0,960.0,1114.0,1442.0,959.0,2839.0,3980.0,4039.0,4355.0,3596.0,26.0,64.0,56.0,40.0,32.0,32.0,28.0,28.0,26.0,26.0,26.0,26.0
8472,8472,8472.0,8472.0,,"(7, 5, 1, 3, 4, 6, 8, 2, '_')",598.0,482.0,492.0,590.0,343.0,320.0,464.0,661.0,575.0,397.0,577.0,574.0,20.0,44.0,44.0,42.0,28.0,28.0,26.0,24.0,20.0,20.0,20.0,20.0
8473,8473,8473.0,8473.0,,"(1, 5, 2, 3, 6, 4, 7, 8, '_')",258.0,654.0,442.0,164.0,175.0,175.0,169.0,169.0,169.0,169.0,169.0,148.0,16.0,40.0,18.0,18.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
8474,8474,8474.0,8474.0,,"(8, 6, 1, 4, 5, 7, 2, 3, '_')",1919.0,613.0,674.0,535.0,653.0,625.0,339.0,260.0,643.0,883.0,1075.0,911.0,24.0,44.0,44.0,34.0,24.0,34.0,24.0,24.0,24.0,24.0,24.0,24.0
8475,8475,8475.0,8475.0,,"(8, 7, 1, 2, 6, 5, 3, 4, '_')",5489.0,666.0,770.0,1124.0,709.0,831.0,949.0,1863.0,2088.0,2633.0,4493.0,2362.0,26.0,44.0,44.0,44.0,30.0,30.0,30.0,28.0,26.0,26.0,26.0,26.0
8476,8476,8476.0,8476.0,,"(7, 4, 1, 5, 2, 6, 3, 8, '_')",759.0,453.0,331.0,251.0,143.0,145.0,145.0,249.0,391.0,335.0,398.0,409.0,20.0,30.0,30.0,22.0,22.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0
8477,8477,8477.0,8477.0,,"(3, 6, 1, 2, 8, 4, 7, 5, '_')",2123.0,482.0,532.0,305.0,473.0,475.0,698.0,886.0,947.0,1086.0,1558.0,829.0,22.0,52.0,52.0,36.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
8478,8478,8478.0,8478.0,,"(8, 7, 1, 4, 2, 3, 6, 5, '_')",429.0,58.0,58.0,58.0,58.0,58.0,74.0,73.0,109.0,232.0,126.0,94.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
8479,8479,8479.0,8479.0,,"(4, 8, 1, 5, 6, 7, 3, 2, '_')",2232.0,839.0,936.0,450.0,343.0,195.0,372.0,572.0,955.0,948.0,1801.0,903.0,24.0,58.0,50.0,32.0,24.0,32.0,24.0,24.0,24.0,24.0,24.0,24.0
8480,8480,8480.0,8480.0,,"(3, 7, 2, 8, 5, 1, 4, 6, '_')",4139.0,690.0,428.0,367.0,253.0,337.0,407.0,1104.0,1686.0,1759.0,3509.0,2676.0,24.0,54.0,40.0,40.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
8481,8481,8481.0,8481.0,,"(8, 4, 2, 6, 3, 1, 7, 5, '_')",4064.0,326.0,304.0,972.0,995.0,1106.0,1555.0,2166.0,2295.0,1808.0,3419.0,1727.0,24.0,34.0,34.0,34.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
8482,8482,8482.0,8482.0,,"(1, 4, 7, 3, 6, 5, 2, 8, '_')",7808.0,297.0,249.0,472.0,739.0,597.0,2175.0,3577.0,3894.0,3615.0,7465.0,6705.0,26.0,54.0,40.0,34.0,32.0,32.0,30.0,26.0,26.0,26.0,26.0,26.0
8483,8483,8483.0,8483.0,,"(5, 7, 3, 4, 8, 1, 2, 6, '_')",1752.0,277.0,187.0,161.0,346.0,181.0,489.0,648.0,781.0,884.0,1351.0,813.0,22.0,24.0,24.0,24.0,24.0,24.0,24.0,22.0,22.0,22.0,22.0,22.0
8484,8484,8484.0,8484.0,,"(2, 5, 4, 3, 1, 8, 7, 6, '_')",5071.0,243.0,297.0,402.0,1887.0,1853.0,1421.0,2120.0,2418.0,3967.0,4693.0,4258.0,24.0,32.0,32.0,32.0,26.0,26.0,24.0,24.0,24.0,24.0,24.0,24.0
8485,8485,8485.0,8485.0,,"(8, 2, 5, 6, 1, 4, 7, 3, '_')",8888.0,395.0,822.0,683.0,1004.0,593.0,1501.0,3608.0,5929.0,4372.0,8494.0,4131.0,26.0,56.0,46.0,44.0,30.0,30.0,28.0,28.0,26.0,26.0,26.0,26.0
8486,8486,8486.0,8486.0,,"(6, 3, 4, 7, 2, 8, 5, 1, '_')",457.0,608.0,531.0,125.0,114.0,114.0,113.0,142.0,176.0,298.0,180.0,139.0,20.0,40.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
8487,8487,8487.0,8487.0,,"(6, 4, 2, 8, 7, 1, 3, 5, '_')",2354.0,101.0,101.0,100.0,100.0,100.0,118.0,123.0,816.0,950.0,1622.0,1415.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
8488,8488,8488.0,8488.0,,"(1, 2, 8, 4, 7, 6, 5, 3, '_')",1303.0,195.0,195.0,207.0,830.0,832.0,787.0,856.0,822.0,645.0,858.0,606.0,20.0,28.0,28.0,28.0,24.0,24.0,22.0,20.0,20.0,20.0,20.0,20.0
8489,8489,8489.0,8489.0,,"(2, 7, 4, 1, 6, 8, 3, 5, '_')",7905.0,248.0,165.0,131.0,169.0,149.0,221.0,619.0,2822.0,3954.0,7338.0,4611.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
8490,8490,8490.0,8490.0,,"(2, 8, 5, 7, 4, 6, 1, 3, '_')",4579.0,629.0,635.0,741.0,762.0,511.0,1096.0,2044.0,2235.0,2479.0,4166.0,2273.0,24.0,42.0,42.0,28.0,28.0,28.0,26.0,24.0,24.0,24.0,24.0,24.0
8491,8491,8491.0,8491.0,,"(1, 7, 2, 8, 3, 6, 5, 4, '_')",232.0,913.0,934.0,1382.0,57.0,57.0,57.0,57.0,90.0,173.0,107.0,104.0,16.0,56.0,54.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
8492,8492,8492.0,8492.0,,"(6, 8, 1, 4, 3, 7, 2, 5, '_')",2207.0,195.0,197.0,223.0,422.0,238.0,570.0,681.0,883.0,1408.0,1601.0,810.0,24.0,34.0,34.0,34.0,30.0,30.0,24.0,24.0,24.0,24.0,24.0,24.0
8493,8493,8493.0,8493.0,,"(8, 7, 3, 1, 2, 6, 5, 4, '_')",2079.0,739.0,1205.0,389.0,670.0,446.0,1741.0,517.0,860.0,963.0,1594.0,1015.0,22.0,48.0,48.0,30.0,26.0,30.0,24.0,22.0,22.0,22.0,22.0,22.0
8494,8494,8494.0,8494.0,,"(6, 8, 3, 1, 2, 7, 5, 4, '_')",1628.0,842.0,427.0,272.0,418.0,398.0,729.0,1216.0,1023.0,1088.0,1023.0,1192.0,22.0,50.0,32.0,32.0,28.0,28.0,28.0,22.0,22.0,22.0,22.0,22.0
8495,8495,8495.0,8495.0,,"(8, 6, 7, 1, 4, 3, 2, 5, '_')",6557.0,277.0,276.0,797.0,1933.0,790.0,1795.0,1089.0,2482.0,2581.0,5696.0,4198.0,26.0,44.0,44.0,36.0,36.0,36.0,26.0,26.0,26.0,26.0,26.0,26.0
8496,8496,8496.0,8496.0,,"(6, 8, 4, 1, 3, 5, 2, 7, '_')",860.0,571.0,633.0,1560.0,1360.0,1659.0,975.0,892.0,608.0,644.0,618.0,637.0,22.0,38.0,38.0,38.0,24.0,34.0,24.0,22.0,22.0,22.0,22.0,22.0
8497,8497,8497.0,8497.0,,"(4, 3, 6, 8, 1, 2, 5, 7, '_')",1194.0,573.0,757.0,812.0,351.0,487.0,395.0,485.0,528.0,621.0,851.0,819.0,20.0,34.0,34.0,32.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0
8498,8498,8498.0,8498.0,,"(8, 1, 3, 6, 5, 7, 4, 2, '_')",797.0,256.0,256.0,360.0,125.0,125.0,135.0,298.0,324.0,724.0,461.0,394.0,20.0,38.0,38.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
8499,8499,8499.0,8499.0,,"(1, 8, 5, 6, 2, 4, 7, 3, '_')",1925.0,695.0,746.0,1088.0,702.0,977.0,557.0,817.0,862.0,1371.0,1301.0,1100.0,22.0,42.0,42.0,32.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
8500,8500,8500.0,8500.0,,"(6, 4, 1, 2, 7, 5, 8, 3, '_')",3892.0,987.0,461.0,864.0,1155.0,742.0,924.0,2413.0,2564.0,3088.0,3283.0,2954.0,24.0,62.0,44.0,32.0,32.0,32.0,28.0,24.0,24.0,24.0,24.0,24.0
8501,8501,8501.0,8501.0,,"(3, 4, 8, 5, 1, 6, 2, 7, '_')",3741.0,117.0,117.0,227.0,561.0,491.0,1392.0,2059.0,3117.0,1579.0,3117.0,3333.0,24.0,30.0,30.0,30.0,30.0,30.0,28.0,26.0,24.0,24.0,24.0,24.0
8502,8502,8502.0,8502.0,,"(4, 7, 8, 2, 3, 6, 5, 1, '_')",7783.0,770.0,762.0,612.0,2295.0,1821.0,1139.0,1210.0,3077.0,5495.0,7169.0,4515.0,26.0,54.0,46.0,38.0,26.0,34.0,28.0,26.0,26.0,26.0,26.0,26.0
8503,8503,8503.0,8503.0,,"(3, 6, 4, 8, 7, 2, 1, 5, '_')",3500.0,226.0,225.0,499.0,587.0,586.0,1024.0,1537.0,1499.0,1679.0,2565.0,1319.0,24.0,34.0,34.0,34.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0,24.0
8504,8504,8504.0,8504.0,,"(1, 3, 6, 4, 5, 8, 2, 7, '_')",203.0,40.0,40.0,40.0,60.0,60.0,64.0,93.0,93.0,92.0,93.0,93.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
8505,8505,8505.0,8505.0,,"(1, 3, 6, 2, 5, 8, 7, 4, '_')",450.0,321.0,256.0,420.0,559.0,551.0,674.0,474.0,429.0,268.0,431.0,414.0,16.0,20.0,20.0,20.0,20.0,20.0,20.0,16.0,16.0,16.0,16.0,16.0
8506,8506,8506.0,8506.0,,"(8, 3, 5, 1, 2, 6, 7, 4, '_')",1098.0,695.0,780.0,437.0,695.0,765.0,661.0,753.0,743.0,1048.0,771.0,677.0,20.0,34.0,28.0,28.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
8507,8507,8507.0,8507.0,,"(3, 2, 7, 8, 1, 6, 5, 4, '_')",9083.0,731.0,1023.0,599.0,531.0,1000.0,273.0,819.0,3187.0,3778.0,8124.0,5291.0,26.0,50.0,32.0,40.0,26.0,34.0,26.0,26.0,26.0,26.0,26.0,26.0
8508,8508,8508.0,8508.0,,"(7, 5, 6, 2, 8, 1, 3, 4, '_')",6393.0,106.0,106.0,106.0,108.0,108.0,166.0,175.0,1993.0,2796.0,5886.0,4594.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
8509,8509,8509.0,8509.0,,"(3, 8, 6, 1, 7, 4, 2, 5, '_')",1596.0,540.0,467.0,824.0,434.0,451.0,707.0,1243.0,1112.0,929.0,1191.0,847.0,22.0,32.0,32.0,26.0,26.0,26.0,26.0,22.0,22.0,22.0,22.0,22.0
8510,8510,8510.0,8510.0,,"(6, 4, 1, 2, 3, 5, 7, 8, '_')",2403.0,427.0,389.0,467.0,327.0,331.0,471.0,862.0,1008.0,1410.0,1988.0,1065.0,22.0,32.0,32.0,28.0,24.0,24.0,24.0,22.0,22.0,22.0,22.0,22.0
8511,8511,8511.0,8511.0,,"(6, 4, 8, 5, 2, 3, 1, 7, '_')",3493.0,277.0,194.0,160.0,649.0,666.0,463.0,594.0,1255.0,2648.0,2857.0,2629.0,24.0,34.0,34.0,34.0,30.0,34.0,24.0,24.0,24.0,24.0,24.0,24.0
8512,8512,8512.0,8512.0,,"(2, 5, 7, 8, 4, 1, 3, 6, '_')",5819.0,876.0,790.0,942.0,1115.0,1087.0,953.0,1461.0,2164.0,2500.0,5075.0,2723.0,26.0,50.0,48.0,42.0,32.0,32.0,28.0,28.0,26.0,26.0,26.0,26.0
8513,8513,8513.0,8513.0,,"(8, 5, 4, 7, 2, 1, 6, 3, '_')",685.0,117.0,117.0,530.0,748.0,605.0,400.0,453.0,328.0,679.0,328.0,448.0,22.0,36.0,36.0,36.0,32.0,32.0,26.0,22.0,22.0,22.0,22.0,22.0
8514,8514,8514.0,8514.0,,"(3, 7, 2, 1, 5, 4, 8, 6, '_')",5212.0,384.0,318.0,464.0,760.0,589.0,680.0,1146.0,2190.0,2433.0,4920.0,2512.0,24.0,30.0,30.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0,24.0,24.0
8515,8515,8515.0,8515.0,,"(7, 6, 4, 1, 2, 8, 3, 5, '_')",2447.0,180.0,177.0,130.0,306.0,214.0,387.0,212.0,806.0,1610.0,1750.0,1120.0,24.0,28.0,28.0,28.0,28.0,28.0,26.0,24.0,24.0,24.0,24.0,24.0
8516,8516,8516.0,8516.0,,"(5, 6, 2, 3, 4, 7, 1, 8, '_')",1857.0,721.0,836.0,1819.0,468.0,829.0,1996.0,1224.0,731.0,1086.0,1366.0,703.0,22.0,46.0,46.0,32.0,28.0,28.0,28.0,22.0,22.0,22.0,22.0,22.0
8517,8517,8517.0,8517.0,,"(2, 6, 3, 5, 4, 1, 8, 7, '_')",5863.0,329.0,314.0,1225.0,2621.0,2481.0,2830.0,3348.0,3284.0,3041.0,5538.0,2903.0,24.0,40.0,40.0,36.0,28.0,26.0,28.0,24.0,24.0,24.0,24.0,24.0
8518,8518,8518.0,8518.0,,"(2, 3, 8, 1, 5, 6, 7, 4, '_')",363.0,157.0,156.0,247.0,533.0,401.0,482.0,340.0,311.0,277.0,326.0,326.0,16.0,22.0,22.0,22.0,22.0,22.0,16.0,16.0,16.0,16.0,16.0,16.0
8519,8519,8519.0,8519.0,,"(6, 4, 5, 2, 7, 1, 3, 8, '_')",5900.0,660.0,1007.0,1239.0,1625.0,1537.0,2005.0,1533.0,4517.0,3849.0,4970.0,2791.0,26.0,50.0,50.0,32.0,30.0,36.0,28.0,28.0,26.0,26.0,26.0,26.0
8520,8520,8520.0,8520.0,,"(4, 5, 6, 2, 8, 1, 7, 3, '_')",416.0,800.0,383.0,206.0,376.0,363.0,315.0,295.0,289.0,250.0,294.0,316.0,18.0,44.0,24.0,24.0,18.0,24.0,18.0,18.0,18.0,18.0,18.0,18.0
8521,8521,8521.0,8521.0,,"(3, 5, 2, 7, 8, 6, 1, 4, '_')",925.0,344.0,319.0,1220.0,952.0,1063.0,771.0,649.0,614.0,676.0,615.0,663.0,20.0,42.0,34.0,34.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
8522,8522,8522.0,8522.0,,"(8, 7, 3, 6, 4, 5, 2, 1, '_')",896.0,504.0,487.0,379.0,934.0,1003.0,1153.0,1453.0,887.0,605.0,895.0,793.0,22.0,52.0,52.0,40.0,34.0,34.0,28.0,22.0,22.0,22.0,22.0,22.0
8523,8523,8523.0,8523.0,,"(1, 5, 4, 8, 3, 6, 7, 2, '_')",2936.0,622.0,588.0,773.0,648.0,641.0,706.0,764.0,1187.0,1235.0,2361.0,1907.0,22.0,34.0,34.0,22.0,22.0,26.0,22.0,22.0,22.0,22.0,22.0,22.0
8524,8524,8524.0,8524.0,,"(8, 7, 6, 5, 4, 3, 2, 1, '_')",35636.0,694.0,821.0,395.0,1559.0,2558.0,4279.0,5905.0,14650.0,16180.0,35627.0,21143.0,30.0,62.0,62.0,42.0,34.0,42.0,34.0,30.0,30.0,30.0,30.0,30.0
8525,8525,8525.0,8525.0,,"(6, 2, 5, 4, 7, 1, 8, 3, '_')",4321.0,136.0,135.0,184.0,923.0,2085.0,2029.0,2590.0,2544.0,3324.0,3920.0,3066.0,24.0,34.0,34.0,34.0,28.0,28.0,28.0,24.0,24.0,24.0,24.0,24.0
8526,8526,8526.0,8526.0,,"(3, 7, 2, 1, 5, 8, 6, 4, '_')",3986.0,234.0,288.0,356.0,792.0,727.0,925.0,1542.0,1936.0,2259.0,3412.0,2546.0,24.0,30.0,30.0,30.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
8527,8527,8527.0,8527.0,,"(8, 6, 1, 4, 5, 2, 3, 7, '_')",2054.0,166.0,166.0,153.0,100.0,100.0,113.0,196.0,631.0,665.0,1373.0,1028.0,24.0,40.0,40.0,28.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
8528,8528,8528.0,8528.0,,"(5, 4, 1, 2, 6, 7, 8, 3, '_')",4215.0,755.0,843.0,677.0,514.0,437.0,448.0,865.0,1739.0,2110.0,3661.0,1725.0,24.0,42.0,34.0,34.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0,24.0
8529,8529,8529.0,8529.0,,"(8, 6, 7, 2, 4, 3, 5, 1, '_')",13872.0,664.0,712.0,500.0,986.0,1009.0,1313.0,3317.0,5935.0,12442.0,12685.0,7867.0,28.0,50.0,50.0,36.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
8530,8530,8530.0,8530.0,,"(2, 7, 8, 3, 1, 5, 6, 4, '_')",1689.0,937.0,666.0,521.0,1078.0,941.0,659.0,2432.0,1647.0,1233.0,1686.0,2601.0,24.0,54.0,52.0,36.0,34.0,34.0,30.0,28.0,24.0,24.0,24.0,26.0
8531,8531,8531.0,8531.0,,"(3, 1, 2, 6, 5, 8, 7, 4, '_')",2365.0,469.0,580.0,355.0,277.0,277.0,409.0,803.0,1118.0,1405.0,1988.0,1684.0,22.0,36.0,36.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
8532,8532,8532.0,8532.0,,"(5, 4, 2, 6, 7, 3, 8, 1, '_')",1563.0,325.0,313.0,1106.0,1771.0,1938.0,836.0,874.0,1408.0,636.0,1427.0,1349.0,22.0,36.0,36.0,36.0,26.0,30.0,24.0,24.0,22.0,22.0,22.0,22.0
8533,8533,8533.0,8533.0,,"(1, 2, 3, 8, 5, 4, 7, 6, '_')",222.0,164.0,168.0,143.0,114.0,114.0,116.0,126.0,126.0,192.0,125.0,110.0,14.0,20.0,20.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
8534,8534,8534.0,8534.0,,"(5, 8, 6, 3, 7, 4, 2, 1, '_')",1650.0,669.0,998.0,1125.0,808.0,1925.0,466.0,1188.0,994.0,1271.0,996.0,822.0,24.0,60.0,52.0,46.0,28.0,28.0,28.0,28.0,24.0,24.0,24.0,24.0
8535,8535,8535.0,8535.0,,"(1, 4, 5, 8, 2, 6, 7, 3, '_')",3294.0,366.0,425.0,945.0,951.0,733.0,1352.0,937.0,1476.0,1646.0,3036.0,2871.0,22.0,60.0,34.0,34.0,26.0,26.0,22.0,22.0,22.0,22.0,22.0,22.0
8536,8536,8536.0,8536.0,,"(2, 7, 1, 8, 3, 6, 4, 5, '_')",1038.0,417.0,466.0,699.0,319.0,319.0,503.0,702.0,711.0,483.0,715.0,508.0,20.0,42.0,42.0,32.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0
8537,8537,8537.0,8537.0,,"(1, 3, 2, 5, 7, 4, 6, 8, '_')",2642.0,704.0,938.0,795.0,1085.0,1079.0,1169.0,1306.0,1432.0,2007.0,2216.0,1715.0,22.0,38.0,48.0,32.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
8538,8538,8538.0,8538.0,,"(6, 4, 2, 1, 7, 8, 5, 3, '_')",735.0,122.0,122.0,134.0,579.0,414.0,493.0,352.0,377.0,379.0,387.0,281.0,20.0,28.0,28.0,28.0,26.0,28.0,24.0,20.0,20.0,20.0,20.0,20.0
8539,8539,8539.0,8539.0,,"(3, 1, 7, 8, 4, 6, 5, 2, '_')",18830.0,887.0,785.0,366.0,1051.0,787.0,1028.0,1768.0,7530.0,8053.0,18735.0,9059.0,28.0,78.0,54.0,32.0,32.0,32.0,28.0,28.0,28.0,28.0,28.0,28.0
8540,8540,8540.0,8540.0,,"(6, 5, 3, 7, 4, 2, 8, 1, '_')",9925.0,677.0,726.0,756.0,610.0,697.0,1500.0,1716.0,4164.0,6269.0,9637.0,6247.0,26.0,46.0,46.0,38.0,28.0,28.0,28.0,26.0,26.0,26.0,26.0,26.0
8541,8541,8541.0,8541.0,,"(4, 3, 7, 2, 1, 8, 5, 6, '_')",4589.0,112.0,112.0,206.0,455.0,342.0,756.0,962.0,1893.0,2039.0,4114.0,2054.0,24.0,26.0,26.0,26.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0,24.0
8542,8542,8542.0,8542.0,,"(4, 3, 2, 7, 8, 5, 6, 1, '_')",2292.0,586.0,541.0,381.0,1402.0,1123.0,1645.0,1596.0,1527.0,1677.0,1926.0,1862.0,22.0,36.0,36.0,32.0,26.0,26.0,22.0,22.0,22.0,22.0,22.0,22.0
8543,8543,8543.0,8543.0,,"(4, 6, 8, 7, 1, 5, 2, 3, '_')",208.0,781.0,1557.0,568.0,1483.0,933.0,1003.0,300.0,186.0,186.0,186.0,217.0,18.0,48.0,48.0,32.0,32.0,32.0,18.0,18.0,18.0,18.0,18.0,18.0
8544,8544,8544.0,8544.0,,"(7, 2, 1, 8, 4, 5, 6, 3, '_')",1709.0,601.0,554.0,1130.0,611.0,707.0,403.0,382.0,621.0,879.0,1081.0,1026.0,22.0,34.0,34.0,36.0,22.0,26.0,22.0,22.0,22.0,22.0,22.0,22.0
8545,8545,8545.0,8545.0,,"(8, 7, 1, 3, 2, 6, 4, 5, '_')",1481.0,812.0,440.0,511.0,1251.0,733.0,383.0,207.0,528.0,567.0,997.0,944.0,22.0,64.0,46.0,44.0,34.0,34.0,22.0,22.0,22.0,22.0,22.0,22.0
8546,8546,8546.0,8546.0,,"(3, 8, 2, 1, 7, 5, 6, 4, '_')",650.0,724.0,673.0,425.0,2004.0,1186.0,2204.0,1142.0,560.0,404.0,580.0,548.0,20.0,44.0,36.0,36.0,32.0,32.0,26.0,20.0,20.0,20.0,20.0,20.0
